release_date,followers
2021-02-12,325884
2020-02-14,17217
2012-11-07,69020
1977,87293
2017-02-24,467468
1998-06-30,740626
2021-04-23,325884
2019-12-13,255761
2020-07-03,3379
1982-01-01,156165
2021-04-27,1033
2017-09-29,17162
2021-05-28,11398
2015-10-23,31239
2022-05-20,9746
2008-06-10,20287
2020-11-27,13485
2020-03-05,7787
2007-04-23,3000661
2021-02-26,8045
2020-06-26,255761
2011-09-14,36233
2018-06-29,8400
2022-07-08,5526
2022-06-03,15559
2017-11-03,6524
2014-02-24,95647
2017-03-10,63544
2015-04-19,8125
2014-10-21,223077
2021-02-12,325884
2008-08-05,676
2005-10-10,889372
2017-05-12,17985
2017-09-22,95647
2022-08-25,17217
2022-09-16,87855
2009-09-28,42899
2006-01-01,740626
2019-05-10,63422
2016-12-16,124938
2017-04-28,1090309
2010-08-10,223077
2015-06-15,48717
2015-03-31,42441
2009-10-19,61425
2010-08-10,223077
2014-08-15,63422
2006-01-01,740626
2017-03-03,42441
2006-01-01,740626
2005-10-10,889372
2010-10-25,102395
2014-07-07,3000661
2017-03-10,48717
2011-03-08,61694
2011-03-01,69020
2005-03-08,889372
2020-05-08,201854
1976-01-01,41116
2008-11-04,28367
2008-05-12,1273
2014-09-22,22410
2019-04-12,223077
2019-11-30,4364
2019-12-13,255761
1972-01-01,219585
2018-06-29,8400
2017-09-08,36233
2022-05-13,4115
1994-03-28,289958
2022-09-02,8400
2012-10-15,137222
2021-01-08,8045
2021-11-05,13541
2022-07-01,30648
2022-07-25,11598
2022-07-29,359
2021-02-12,325884
2009-07-27,14501
2012-08-03,11298
2018-10-26,29604
2008-08-05,676
2009-09-14,42899
2013-05-24,1090309
2021-12-09,1090309
2015-05-01,7787
2020-06-01,889372
2020-11-10,5526
2011-09-26,61425
2017-06-09,740626
2021-12-10,17217
2009-06-16,223077
2013-03-07,325884
2011-01-01,156165
2021-06-18,67853
2022-09-16,87855
2022-08-25,17217
2009-05-26,467468
2008-04-01,889372
2010-08-10,223077
2014-03-25,4325
2012-11-05,87855
2009-12-20,325884
2018-07-06,31087
2000-01-01,48717
2006-09-05,467468
2010-11-22,3000661
1996,48768
2017-11-17,219618
2010-02-22,289958
2007,37826
1976-01-01,629790
2014-04-15,54370
2022-02-16,201854
1994-01-01,5457
2018-12-02,19018
2007,37826
2017-11-10,4430
2017-03-31,31239
2021-04-01,325884
2018-11-16,7716
2022-09-30,13485
2003-01-01,740626
2011-09-26,61425
2019-08-16,54370
2007-07-06,5411
2000,467468
2021-11-11,56821
2022-09-16,87855
2008-08-05,676
2022-01-28,19512
2021-12-09,1090309
2014-02-11,889372
2019-04-05,5689
2000,5411
2017-03-10,63544
2018-05-18,61425
2003-01-01,740626
2021-04-01,325884
2016-10-28,30363
2008-08-05,740626
2019-05-10,63422
2009-04-06,272440
2018-09-28,42441
2000,467468
2022-08-25,17217
2017-08-17,325884
2016-12-16,124938
2006-01-01,740626
2006-01-01,740626
2021-04-02,7630
2010-10-10,31087
1998,467468
2009-07-23,3000661
2013-11-13,3000661
2011-03-01,69020
2022-10-21,255761
2017-11-17,219618
2021-01-02,1033
2022-02-16,201854
2010-02-22,289958
2020-01-16,7352
2013-01-01,5642
2021-05-09,482
2021-06-18,9065
2019-06-25,1692
2010-11-22,3000661
2015-08-03,4692
2020-05-15,6524
2022-06-24,37826
2020-11-20,2499
2018-05-25,4382
2018-06-29,5606
2022-03-04,42441
2015-10-23,31239
2022-05-27,31239
2022-07-15,7787
2012-05-23,8604
2005-11-29,3000661
2019-05-10,63422
2022-01-28,19512
2017-05-12,17985
2012-11-07,69020
2016-02-09,4325
2016-07-01,7898
2011-06-07,54370
2008-07-21,3000661
2016-11-07,22999
2001-01-01,48717
2014-10-21,223077
2015-03-31,42441
2014-08-15,63422
2018-10-26,102339
2018-04-20,16127
2022-08-25,17217
2018-09-28,42441
2021-02-12,325884
2013-12-17,1252
2005-10-10,889372
1997-01-01,68167
2018-11-23,17217
2009-07-23,3000661
1998,467468
2017-02-10,740626
1998-06-30,740626
2011-08-09,87855
2010-02-22,289958
2022-04-28,6660
2017-04-14,201854
2010-02-22,289958
2006-07-17,289958
2010-02-22,289958
2014-05-06,124938
2007-04-23,3000661
2020-10-02,15559
2021-06-18,9065
2014-10-01,16001
2021-11-12,60244
2015-08-19,17893
2019-10-11,7352
2005-11-29,3000661
1998,889372
2016-02-17,4453
2019-11-08,11356
2022-09-30,13485
2016-05-06,61437
2019-06-21,5606
2020-05-27,7787
1970,87293
2019-10-11,16568
2014-09-30,19018
1973-01-01,48768
2021-08-06,19018
2011-09-14,36233
2017-03-31,31239
2010-03-29,77113
2007-09-24,61425
2000,1357
2020-11-27,11398
2014-05-06,124938
2020-01-24,19776
2019-06-14,30648
2019-05-10,61694
2018-10-26,102339
2015-04-19,8125
2022-01-28,19512
2017-04-21,72200
2015-09-04,95647
2019-09-16,4692
2009-03-23,103814
2014-08-15,63422
2011-10-21,3000661
2017-03-10,48717
2022-08-25,17217
1998,467468
2013-09-24,467468
2014-02-28,3000661
2013-09-24,467468
2017-11-04,207045
2007-05-07,77113
2019-11-30,17162
2007,3000661
2022-09-02,2801
2016-05-06,61437
2015-08-19,3069
2015-08-19,3069
2018-07-28,4692
2022-05-24,61437
2009-03-10,21244
2014-06-24,30363
2002,467468
2012-09-21,19424
2020-02-14,467468
2000,467468
2013-02-09,325884
2005,201854
2017-03-27,31239
2001-06-05,72200
2006-05-17,16001
2002-10-01,163662
2012-09-21,19424
1974-01-01,219585
2007,37826
2000,467468
2005-10-10,889372
2017-08-17,325884
2018-09-28,42441
2007-07-06,5411
2007-05-07,77113
2001-06-05,72200
1999-11-16,71932
2009-12-20,325884
2014-09-08,34719
2014-08-15,63422
1999-01-01,629790
2015-03-17,3588
2014-09-08,22985
2019-09-13,87855
1993-01-01,43295
2019-08-02,63544
2012-11-07,69020
2005-10-10,889372
2013-07-01,31087
2013-10-29,124938
1998-06-30,740626
2017-03-10,48717
2022-07-13,59527
2021-11-12,255761
1972,102339
2021-10-15,4382
2021-07-02,255761
2019-11-01,7352
2020-05-22,15559
2020-06-01,5915
2015-03-20,10674
2019-11-30,17162
2020-04-17,3405
2009-03-10,21244
2013-05-07,8045
2008-10-14,245742
2016-12-04,255761
2019-04-30,5689
2007-10-23,72200
2008-05-12,326
1972-01-01,87293
2022-02-11,7
2016-05-24,1090309
2017-05-12,17985
2022-03-04,42441
2012-09-25,4893
2011-06-07,54370
2021-05-28,7630
2014-09-08,34719
2011-06-07,54370
2015-03-31,42441
1973-01-01,219585
2021-07-09,17217
2014,201854
2016-01-26,325884
2018-03-16,31706
2008-01-02,68167
2021-01-15,19512
1993-06-14,156165
2004-04-20,77113
2021-04-01,325884
2019-05-10,63422
2017-08-17,325884
2009-09-28,42899
2020-04-10,63422
2014-10-21,223077
2016-12-16,124938
2008-08-28,467468
2008-08-05,740626
2005-10-10,889372
2005-10-10,889372
2006-06-27,163662
2019-12-10,219618
2016-05-06,61437
2022-02-16,201854
2021-07-06,43295
2018-07-06,42441
2016-06-10,20287
2014-11-17,36233
2020-01-24,19776
2020-10-31,7352
1972,102339
2018-08-09,60244
2016-04-22,30648
2016-05-06,20287
2021-06-18,9065
2017-09-29,7490
2012-05-22,5581
2007-04-23,3000661
2021-07-06,43295
2018-09-14,61437
2016-05-25,69020
2009-03-10,21244
2020-03-25,42441
2016-02-27,20287
2020-05-08,31239
1998-01-01,13502
2021-07-06,43295
2015-10-23,31239
2001-07-21,17054
2015-05-04,7787
2005,201854
2021-12-09,1090309
2017-06-16,48717
2015-03-31,42441
2011-01-01,16127
2016-04-29,61425
2000,467468
2019-05-10,61694
2000,467468
2016-04-22,87855
2009-12-20,325884
2022-02-11,7
2021-04-01,325884
2008-08-28,467468
2009-07-23,3000661
2019-05-10,63422
1980,102395
2000-01-01,740626
2012-11-07,69020
2006-01-01,740626
1998,467468
2018-10-26,59527
2012-03-26,22410
2019-03-14,10244
2020-01-05,16778
2014-09-30,19018
2022-03-16,7125
2015-09-20,14369
2000-04-05,28367
2014-04-15,54370
2022-09-16,34719
2019-10-21,7352
2017-10-12,11598
2012-05-22,5581
2020-05-15,6524
2021-06-18,9065
2022-09-28,1454
2020-04-03,30440
2014-09-30,19018
2011-09-27,8351
2015-08-03,4692
1979-03-04,137222
2004-01-01,163662
2016,15769
2011-06-07,54370
2014-09-30,19018
2018-05-11,23347
2011-06-07,54370
2014-10-20,137222
2011-07-04,4017
2021-04-01,325884
2002,137222
2013-08-27,272440
2006,137222
2016-06-23,4865
2014-10-20,137222
2020-04-17,325884
2016-12-16,124938
2009-06-16,223077
2016-05-20,156165
2008-08-28,467468
2011-12-11,56958
2022-08-25,17217
2009-05-26,467468
2005-10-10,889372
2018-11-23,17217
2002-05-07,163662
2015-04-24,163662
2009-04-06,272440
2002-03-25,76520
1998-06-30,740626
2012-06-11,195918
2013-11-15,37826
2022-02-16,201854
1999,889372
2004-01-01,6823
2005-11-29,223077
2021-11-19,11398
2016,15769
2019-08-16,4430
2018-09-29,4453
2007-04-23,3000661
2014,2437
2022-05-24,61437
2014-11-17,36233
2014-02-14,4453
2016-05-06,61437
2007-09-24,61425
2021-02-05,31239
2015-09-18,72200
2022-05-27,31239
2012-04-09,33553
2019-10-11,16568
2015-07-24,102395
2021-02-05,31239
2020-01-17,2828
2015-04-06,4923
2018-12-07,10713
2014-06-24,30363
2019-06-14,30648
2017-06-05,4692
2018-09-14,29604
2017-09-29,7490
2009-10-19,61425
2017-02-10,740626
2020-05-08,61425
2005-11-29,3000661
1972,102339
2017-03-03,42441
2018-04-06,102395
2021-11-11,56821
1993-01-01,43295
2005-10-10,889372
2018-09-28,42441
2014-12-18,272440
2007-10-23,72200
2022-08-25,17217
2009-04-06,272440
2005-10-10,889372
2005-10-10,889372
1998,467468
2010-02-22,289958
2010-10-04,7291
1975-01-01,629790
2020-02-07,1632
2012-06-04,77113
2021-07-20,3840
2020-10-23,789
2008-10-14,245742
2015-12-15,9739
2021-11-19,15559
2002,137222
2022-08-24,1454
2020-02-14,19018
2015-09-20,14369
2018-04-13,4923
2009-06-09,2004
2017-10-12,11598
2016-09-08,29604
2008-06-17,16126
2017-06-23,3297
1978,87293
2008-06-17,16126
2016-05-06,6200
2010-05-16,830
2016-10-28,30363
2020-01-17,2828
2019-09-20,4217
2017-11-24,31706
2016-04-29,6660
2019-08-16,54370
2008,3693
2013-05-07,8045
2014-10-20,137222
2020-11-27,11398
2021-12-09,1090309
2021-05-07,137222
2019-05-10,61694
2012-06-04,77113
2000-01-01,740626
2006-07-03,156165
2005-10-10,889372
2017-02-10,740626
2009-08-10,7345
2000-01-01,48717
2012-07-16,63544
2000-01-01,48717
2010-10-10,31087
2013-09-24,467468
2008-07-21,3000661
2012-01-01,7345
2020-03-13,126647
2010-01-19,21244
2015-04-14,126647
2013-11-07,34566
2011-09-27,8351
2022-02-18,59527
2000-04-05,28367
2019-11-22,245742
2014,201854
2022-03-04,42441
2014-02-14,4453
2020-08-28,60244
2011-10-20,4865
2022-05-24,61437
2018-12-07,10713
2017-10-20,54370
2010-02-15,95647
2021-11-11,56821
2020-01-24,19776
2018-05-18,61425
2016-04-29,61425
2022-05-24,61437
2018-05-11,23347
2011-11-14,11785
1979-01-01,102339
2016-09-08,29604
1972,102339
2017-09-29,7490
2016-09-08,29604
2010-11-08,30440
1999-01-01,629790
2014-02-24,124938
2017-09-22,95647
2017-02-24,467468
2011-08-09,87855
2020-04-17,325884
2017-09-08,49359
2017-02-24,467468
2006-01-01,740626
1972-09-01,102339
2015-03-31,42441
2018-10-26,102339
2014,124938
2008-08-28,467468
2015-10-02,87855
2017-02-24,467468
2002-03-25,76520
2012-09-24,49359
2013-09-24,467468
2013-09-24,467468
2015-10-30,19982610
2018-02-09,3407940
2018-11-02,19982610
2013-04-22,19982610
2018-11-02,19982610
2017-07-07,261471
1991-09-26,21818359
2016-06-10,1940926
2017-10-13,1515811
1991-09-26,21818359
2018-05-04,1190578
2014-12-02,2192870
2020-08-28,1515811
2023-02-01,22295889
2022-10-14,22295889
2022-10-11,7759332
2022-10-14,22295889
2022-10-14,22295889
2022-10-12,7759332
2022-10-14,22295889
2022-10-07,7759332
2022-10-14,22295889
2022-10-12,7759332
2022-10-07,7473955
2022-10-21,22295889
2022-10-14,22295889
2022-10-14,7759332
2022-10-14,4188002
2022-10-07,7759332
2022-10-11,7759332
2022-10-12,7759332
2022-10-11,22295889
2022-10-21,6732193
2022-10-21,6732193
2022-10-14,22295889
2023-02-01,22295889
2022-10-17,7759332
2022-10-18,7759332
2022-10-17,7759332
2022-10-17,7759332
2022-10-14,4188002
2022-10-20,7759332
2022-10-21,22295889
2022-10-20,7759332
2022-10-21,7759332
2022-10-21,2903987
2022-10-20,7759332
2022-10-20,6221223
2022-10-14,22295889
2022-10-20,7759332
2015-11-13,19982610
2018-11-02,19982610
2016-02-26,7698713
1993-02-22,11798970
2003-12-09,2645530
1997-05-28,11798970
2017-10-13,1515811
2003-04-01,3389408
2012-04-17,1439681
2022-10-13,2069625
2022-10-10,5047484
2022-10-21,6847287
2022-10-07,5549676
2022-10-07,4188002
2022-10-07,4188002
2022-10-10,4188002
2022-10-12,4188002
2022-10-14,4188002
2022-10-10,4188002
2022-10-12,4188002
2022-10-21,6847287
2022-10-14,4188002
2022-10-18,4188002
2022-10-14,4188002
2022-10-14,5549676
2022-10-21,5549676
2022-10-21,5549676
2022-10-07,5688533
2022-10-14,4188002
2022-10-20,4188002
2022-10-07,4188002
2022-10-14,6847287
2022-10-21,5688533
2022-10-17,4188002
2022-10-10,5047484
2022-10-20,5688533
2022-10-07,4791639
2022-10-14,5047484
2022-10-21,8826840
2022-10-21,8826840
2022-10-14,5549676
2022-10-17,4188002
2022-10-20,4188002
2022-10-21,4188002
2022-10-20,4188002
2022-10-07,4791639
2022-10-07,4791639
2022-10-21,6847287
2022-10-20,4188002
2022-10-07,4791639
2015-10-30,19982610
2020-12-11,19982610
2013-02-08,975298
2013-01-01,7698713
2022-09-01,7698713
1999-06-08,22295889
2004,7759332
2019-02-01,1515811
1991-09-26,21818359
2006-05-09,22295889
2009-08-21,5549676
2017-10-13,1515811
2011-08-23,311650
2022-10-18,4676553
2022-10-12,3072133
2022-10-07,1876004
2022-10-20,1876004
2022-10-07,2702053
2022-10-07,4676553
2022-10-07,2702053
2022-10-12,4676553
2022-10-12,4676553
2022-10-20,1876004
2022-10-07,1876004
2022-10-07,1876004
2022-10-07,1876004
2022-10-14,1876004
2022-10-11,5819670
2022-10-14,5819670
2022-10-21,2646892
2022-10-19,2646892
2022-10-20,2646892
2022-10-21,2702053
2022-10-07,2702053
2022-10-11,5819670
2022-10-14,4110480
2022-10-21,5819670
2022-10-21,2646892
2022-10-21,4110480
2022-10-21,2702053
2022-10-14,5819670
2022-10-20,3707485
2022-10-11,2646892
2022-10-21,2702053
2022-10-11,2646892
2022-10-21,2702053
2022-10-07,2702053
2022-10-07,2702053
2022-10-21,2702053
2022-10-07,2702053
2013-04-22,19982610
2019-06-21,3101479
2013-02-23,4159062
2022-10-14,7698713
2002-11-12,4676553
2006-05-09,22295889
2015-06-30,3072133
2016-08-05,5549676
2022-10-07,1433073
2022-10-18,6554279
2022-10-18,6554279
2023-02-01,1940926
2022-10-07,1940926
2022-10-17,1876004
2022-10-19,1433073
2022-10-21,4725847
2022-10-19,1433073
2022-10-20,1433073
2022-10-21,1876004
2022-10-07,1940926
2022-10-19,4725847
2022-10-11,4725847
2022-10-07,3707009
2022-10-21,1190578
2022-10-14,1190578
2022-10-14,1190578
2022-10-07,1876004
2022-10-20,1433073
2022-10-11,4725847
2022-10-21,4725847
2022-10-19,4725847
2022-10-14,1876004
2022-10-21,4725847
2022-10-12,1876004
2022-10-19,4725847
2022-10-20,4725847
2022-10-19,4725847
2022-10-13,4725847
2022-10-20,4725847
2022-10-07,4725847
2022-10-19,4725847
2022-10-21,4725847
2022-10-21,4725847
2022-10-14,4725847
2022-10-07,1876004
2022-10-13,4725847
2022-10-14,3707009
2022-10-14,1634635
2022-10-14,3707009
2022-10-21,1634635
2011-09-02,1232636
2018-02-23,3101479
2021-02-22,184063
1991-03-12,5047484
2012-01-01,1261483
2018-04-03,137489
2020-04-10,6202162
2001-01-01,3876734
2011-01-01,689155
2018-10-03,20967
2020-08-28,1515811
2003-01-06,8208693
2023-02-01,975298
2022-10-14,1940926
2022-10-07,1940926
2022-10-14,1940926
2023-02-01,975298
2022-10-14,975298
2022-10-14,1940926
2022-10-14,1675176
2022-10-07,3010363
2022-10-21,975298
2022-10-18,1700940
2022-10-12,3876734
2022-10-21,5725268
2022-10-21,975298
2022-10-20,1700940
2022-10-17,1700940
2022-10-14,5725268
2022-10-21,975298
2022-10-21,1700940
2022-10-20,1700940
2022-10-14,975298
2022-10-07,3010363
2022-10-14,1700940
2022-10-18,3010363
2022-10-07,3010363
2022-10-07,3010363
2022-10-07,4780537
2022-10-07,3010363
2022-10-12,3010363
2022-10-07,3010363
2022-10-14,4780537
2022-10-07,3010363
2022-10-20,1700940
2022-10-20,3010363
2022-10-14,3010363
2022-10-07,1700940
2022-10-07,3776244
2022-10-14,4780537
2015-04-18,1675176
2022-03-04,2069625
2017-07-21,261471
2006-04-12,310313
2018-05-25,214715
2017-08-29,28982
1994-11-01,21818359
2009-08-21,5549676
2018-09-14,1190578
1993-09-21,21818359
2002-07-09,22295889
2013-04-16,300261
2022-10-12,1261483
2022-10-19,1261483
2022-10-19,1261483
2022-10-19,1261483
2022-10-20,1261483
2022-10-11,1156367
2022-10-07,1261483
2022-10-21,3495018
2022-10-07,1156367
2022-10-07,1156367
2022-10-20,1156367
2022-10-07,1156367
2022-10-20,1156367
2022-10-10,1156367
2010-03-09,1093749
2022-10-07,1156367
2022-10-14,1156367
2022-10-11,3495018
2022-10-14,3381712
2022-10-07,3381712
2022-10-10,2563866
2022-10-19,3381712
2022-10-19,3381712
2022-10-07,3381712
2022-10-19,3381712
2022-10-11,3381712
2022-10-07,3381712
2022-10-11,3381712
2022-10-20,3381712
2022-10-19,3381712
2022-10-21,3381712
2022-10-19,3381712
2022-10-20,3381712
2022-10-21,3381712
2022-10-21,3381712
2022-10-11,3381712
2022-10-14,2563866
2022-10-07,2563866
2015-10-30,19982610
2022-10-14,7698713
2017-08-25,261471
2020-09-25,19982610
1997-10-06,3327002
1993-10-05,1604193
2004-11-15,2849778
2018-11-30,7698713
2022-10-14,7698713
1991-09-24,22295889
2016-11-04,192338
1988-03-21,3327002
1997-09-29,2563866
1999-06-08,1156367
2003-01-06,8208693
2022-10-12,1604193
2022-10-07,1604193
2022-10-14,3332160
2022-10-07,2645530
2022-10-07,1680267
2022-10-14,3332160
2002-03-26,548463
2022-10-19,2037972
2022-10-07,1680267
2022-10-15,2037972
2022-10-14,1680267
2022-10-19,2037972
2022-10-07,2645530
2022-10-07,2359565
2022-10-21,2037972
2022-10-20,1604193
2022-10-14,1680267
2022-10-07,1680267
2022-10-14,1680267
2022-10-14,1680267
2022-10-21,1680267
2022-10-14,1643923
2022-10-12,2563866
2022-10-14,1680267
2022-10-21,1634912
2022-10-07,1680267
2022-10-07,2013014
2022-10-21,2359565
2022-10-07,2359565
2022-10-07,2399469
2022-10-21,2359565
2022-10-07,2359565
2022-10-21,2359565
2022-10-21,2359565
2022-10-14,2359565
2014-11-28,19982610
2015-06-30,3072133
2017-01-06,709240
2022-10-14,7698713
2022-10-14,7698713
2022-06-24,429244
1993-09-21,21818359
2016-06-10,975298
2015-08-07,1940926
2022-10-14,7698713
2001-04-25,5704964
2005-03-28,738199
2020-10-09,148903
2022-10-14,7698713
2022-10-14,7698713
2022-03-18,1515811
1992,6526779
1997-05-20,12496619
2018-09-07,2983263
2021-11-05,3101479
2016-08-05,5549676
2022-10-14,1232636
2018-07-20,55617
2022-10-11,933300
2022-10-07,2096919
2022-10-07,933300
2022-10-14,933300
2022-10-07,933300
2022-10-17,933300
2022-10-14,2756299
2022-10-21,2756299
2022-10-17,933300
2022-10-17,933300
2022-10-07,933300
2022-10-14,1681079
2007-07-01,1186503
1995-02-01,228682
2022-10-14,1990446
2022-10-20,581498
2022-10-07,2660957
2022-10-19,1451276
2022-10-07,2036613
2022-10-21,1634912
2022-10-21,1634912
2022-10-19,1451276
2022-10-19,1451276
2022-10-07,2036613
2022-10-21,2359565
2022-10-07,3695630
2022-10-07,2036613
2018-11-02,19982610
2017-04-13,1053902
1999-06-08,22295889
2005-03-22,2096919
1999-06-08,22295889
2001-09-11,7473955
1997-05-28,11798970
2005-09-26,7473955
2016-06-17,22295889
1991-09-26,21818359
2017-11-10,2192870
2015-12-14,240522
2017-09-29,581498
2022-10-14,7698713
2019-11-01,198949
2019-09-13,397864
2010-01-01,2037972
2003-10-07,2246331
2019-02-01,1515811
2003-01-06,8208693
2018-04-27,367908
2015-02-24,2463836
2008-01-01,8208693
2020-11-13,1427097
2014-05-13,1093749
2022-10-07,2660957
2022-10-17,1090111
2022-10-21,1037948
2022-10-21,1900383
2022-10-14,1037948
2022-10-07,581498
2022-10-07,666038
2022-10-12,1268403
2022-10-07,851574
2022-10-07,2060486
2007-09-02,138712
2022-10-07,1900383
2022-10-21,1900383
2022-10-14,1037948
2022-10-11,1037948
2022-10-07,1268403
2022-10-10,1268403
2022-10-07,1268403
2022-10-07,1900383
2022-10-07,1532397
2022-10-14,1268403
2022-10-07,1532397
2022-10-21,1532397
2022-10-21,1532397
2022-10-21,1532397
2008-10-03,1783707
2021-10-01,19982610
2020-11-18,377920
2019-08-02,248697
2018-11-02,19982610
2013-05-08,19982610
2020-09-25,19982610
2007-12-14,3407940
2018-08-03,429244
2017-10-20,175429
2003,666038
2013-04-22,19982610
1995-03-13,11798970
2013-03-25,6202162
2017-10-13,1515811
2019-02-01,1515811
2020-02-14,397864
2017-10-13,1515811
2017-10-13,1515811
2018-11-16,2246331
2012-04-17,1439681
2007-09-25,12496619
2016-04-01,145017
2011-01-01,2037972
2010-12-06,582634
2022-10-14,523289
2015-02-24,2463836
2009-01-01,1174250
2022-10-07,652519
2022-10-11,988709
2022-10-07,1336105
2022-10-21,523289
2022-10-07,833986
2022-10-11,988709
2022-10-21,996923
2022-10-21,523289
2022-10-07,951344
2015-04-14,1186503
2022-10-14,523289
2022-10-07,951344
2022-10-07,951344
2022-10-07,1077046
2022-10-07,951344
2022-10-21,674901
2022-10-07,1077046
2022-10-07,833986
2022-10-07,833986
2022-10-07,951344
2022-10-07,951344
2022-10-07,1760075
2015-10-30,19982610
2020-09-25,19982610
2015-10-16,82423
2022-08-03,7698713
2021-10-08,203555
2018-11-02,19982610
2020-12-08,184063
2020-07-31,2069625
2007-01-01,1190165
2018-02-09,933300
2001-05-15,4188002
2000,4676553
2019-02-01,1515811
2009-08-21,5549676
2016-06-03,309858
2017-10-13,1515811
2018-07-12,137489
1992-10-05,5047484
2017-05-19,565846
1995-03-13,11798970
2017-10-13,1515811
2019-08-02,5549676
2013-04-19,442443
2018-11-02,300261
2016-04-29,2037972
2003-01-06,8208693
2005-01-01,8208693
2003-01-06,8208693
2010-03-09,1093749
1996-01-01,1510733
2005-10-30,3695630
2000-01-01,578869
2022-10-21,411940
2016-06-24,2892685
2022-10-21,411940
2022-10-07,2032015
1986-04-29,420879
2022-10-17,1213946
2014-10-14,1746293
2022-10-21,411940
2022-10-18,1213946
2022-10-17,1213946
2022-10-07,1027706
2022-10-07,1178002
2022-10-21,2032015
2022-10-07,1178002
2022-10-20,1213946
2015-01-01,317986
2022-10-07,1427097
2022-10-07,1427097
2014-08-16,746354
2022-05-20,8208693
2018-11-02,19982610
2014-01-17,1675176
2020-04-10,6202162
2005,3332160
